order_id,product_id,category,quantity,price,order_date
c1441e3a-73ac-4c00-9eb3-fc8d6554449c,518,Electrónica,6,55.7,2020-10-07
b1ad1822-0a95-40e7-94f4-c60acb353836,267,Hogar,8,174.66,2020-06-04
fe5c09ad-b2d0-4304-a54b-b9d7e3c2486c,283,Hogar,9,464.88,2020-08-01
829ad899-137f-47a7-b8dc-3d58e2d02116,307,Electrónica,4,330.11,2020-11-02
82714732-d704-444a-9911-f010ed91f8eb,363,Computadoras,6,23.91,2020-10-11
32615a50-189e-44e8-a437-954b3573549a,543,Electrónica,4,141.89,2020-03-09
5225ca47-1efa-4b39-bfd0-8d932883c991,132,Computadoras,6,77.14,2020-08-09
28d6459a-c320-4b0e-92ec-60a667a62f45,212,Computadoras,10,242.56,2020-05-13
f2f49a2d-b292-4d72-8fad-59b52b31ddac,439,Electrónica,7,81.68,2020-05-19
611f91de-5099-40b0-b21c-3e1884a44dfe,473,Hogar,9,470.77,2020-10-06
4d60064d-0e68-408f-af8a-1d214747704b,984,Computadoras,1,486.43,2020-06-12
41c14deb-0543-437a-ba52-76226a13237a,828,Hogar,5,204.54,2020-03-18
e7164e0f-ea45-4d7d-8e8c-52a127d8278a,258,Videojuegos,5,233.11,2020-08-13
2a108554-006f-415a-bb4f-a1fcd8519990,650,Computadoras,7,247.12,2020-06-22
84308e0b-8c88-4b8f-bbb7-b8cd3fc07134,968,Electrónica,3,407.93,2020-11-12
0d3e95e1-af52-4cea-8367-77e572077edc,425,Videojuegos,2,178.14,2020-03-07
82e7c261-9987-47bb-950a-5c0a4f32ab46,730,Computadoras,4,432.02,2020-11-25
8f3f63cd-0370-47b8-8059-91719e96df35,418,Accesorios,10,300.85,2020-11-05
e7fb64d4-fa44-458b-a3d5-6be922d0a6c0,304,Hogar,7,227.1,2020-11-16
27c7a1e8-55cc-46d3-967e-9c362ac93993,833,Computadoras,10,370.14,2020-05-28
251c2f99-dc9c-4d04-b98f-e165553e374e,269,Accesorios,3,465.75,2020-07-20
f508d365-8d0d-4d57-9226-c269ebeb51d4,755,Hogar,6,268.74,2020-02-24
3c6613c9-fbfe-4983-9c64-45b2b23063c0,132,Computadoras,4,162.87,2020-03-22
1c0ae4cf-5422-484c-a15a-60ff98ea14ed,661,Videojuegos,9,435.73,2020-04-21
0f57026a-a6a8-48de-a8ce-3cbe3013707b,378,Hogar,2,141.8,2020-07-05
f3f98651-b7e9-4143-8e35-46c8ff187979,398,Hogar,8,80.02,2020-11-27
c432ac4c-a035-4fcc-876a-75047013044c,600,Hogar,10,391.55,2020-10-05
bbb52291-9b5a-4115-9a3e-f8a1def8b209,325,Accesorios,8,32.33,2020-05-12
6d44a424-2cd0-4fed-8a8b-e40a10820831,244,Electrónica,7,214.21,2020-07-15
404ce822-bff4-4339-b9d0-9af1f65581e7,817,Hogar,10,116.52,2020-10-22
801b6213-67c3-411a-b46c-516c99bd34ab,533,Videojuegos,4,472.73,2020-10-11
f6dbb517-8001-4305-ac44-f3e99aee8cae,119,Electrónica,10,234.13,2020-09-20
664a0a9f-5138-4c13-b835-f9d1296bd2fa,493,Hogar,6,424.63,2020-04-28
bbd87f12-7418-4952-a605-4308fb9b2582,401,Computadoras,8,256.6,2020-08-27
29efaeef-ea81-4155-a713-ba8486f4108b,835,Computadoras,7,45.31,2020-03-11
