order_id,product_id,category,quantity,price,order_date
890d814e-141d-41f2-90ff-307bf4af1415,366,Accesorios,10,344.73,2018-01-12
8eeb7d25-4f6c-4c26-8ef6-435b90e08e1f,884,Videojuegos,3,89.46,2018-03-04
5c5f4649-86ea-4d02-b7b2-0fc6f494d6d9,137,Computadoras,1,126.85,2018-01-08
4a759b52-53b8-4e07-bd68-44beb9226349,704,Computadoras,3,210.74,2018-01-30
b81d6da5-fec5-40f9-ab68-c6f645ef657e,521,Videojuegos,7,268.99,2018-06-05
f1433a9f-826b-490c-a985-11da064e37e2,107,Electrónica,1,241.71,2018-09-11
04686efe-5c25-4ed5-9e9a-d664a02972e1,746,Accesorios,5,93.51,2018-12-22
4b6af696-fafe-4f8e-a589-97ffdaf3d2e4,986,Computadoras,10,469.36,2018-01-27
fbf2dcbf-6a22-4ad7-adc6-41312733b5a9,941,Hogar,8,361.78,2018-02-10
21e24091-dff5-460c-baba-c83dea8f79a6,971,Hogar,9,323.15,2018-08-15
052dd27a-04db-4989-bb96-2bc89c0828cc,436,Videojuegos,5,436.84,2018-12-17
cba84c13-30db-4f71-b814-bfe07df705be,170,Hogar,7,19.98,2018-03-26
7e1874a7-7c90-4403-983d-f07a41a817e5,467,Electrónica,6,222.42,2018-10-15
4231deab-697b-41f7-bf36-cecd7015821c,256,Electrónica,9,383.24,2018-02-27
9dcc271c-360d-4254-99cf-d75548543a82,705,Computadoras,6,203.37,2018-07-31
d77f8918-9c73-40ab-a5aa-a95eafd02797,726,Hogar,3,29.54,2018-08-15
79b4f845-aa01-457d-a416-b220fb4d7aa8,188,Computadoras,6,347.14,2018-06-08
162e67da-f327-4c37-ac0f-c5a162eafcb2,254,Accesorios,2,313.07,2018-08-26
ba154e97-5f94-47e7-8761-9745c401023e,492,Computadoras,5,195.34,2018-10-25
46998245-3f29-463d-8257-8ad67c62063b,143,Accesorios,1,89.37,2018-08-06
f6d0264e-0edb-4347-a63a-26de44d3c0a3,545,Videojuegos,5,189.46,2018-02-10
e715f247-8a96-4c58-91c0-a037064317a0,431,Videojuegos,8,50.13,2018-03-09
b5be7b87-36ae-4c2b-a0f1-a456f3105f18,268,Hogar,4,22.59,2018-03-06
eb306d03-7339-47f8-a0a1-354b255d8249,896,Electrónica,1,73.15,2018-05-26
db0ec9df-e005-4a52-9f80-57606b050863,376,Hogar,7,414.68,2018-08-24
7924bc1a-bb2b-4303-9e8e-302512faf7c6,544,Electrónica,2,233.26,2018-05-20
1bafc2a9-5ad7-4a01-a098-e7559428bbb8,572,Electrónica,10,15.19,2018-12-08
687288f8-a243-4d03-a727-a83f822eda84,406,Computadoras,8,304.35,2018-06-11
7f4bcae0-e515-4341-85d4-262c1aa0b507,795,Videojuegos,5,93.2,2018-02-22
851a5fa9-4edb-4ef0-b25b-6b3c41a99e84,132,Electrónica,10,91.57,2018-02-02
95804ad9-9bdb-47cf-acb0-b9bd9d1a842d,576,Accesorios,5,73.66,2018-07-27
a0a1bd5c-52d2-4dd5-9f7f-34f3291f30d6,584,Hogar,10,238.66,2018-08-07
a4810a66-cb53-48a9-bef4-d7163184592c,640,Computadoras,10,193.45,2018-11-13
ee5354d7-0c93-448b-9ae1-8d726c4303d9,486,Hogar,4,276.79,2018-04-05
5c7c35a3-5266-4724-a76b-15650e3f0414,738,Accesorios,1,206.65,2018-06-03
b855339d-df5d-4081-8565-684f2cbf1bf1,568,Videojuegos,9,175.68,2018-04-12
30c0a533-d685-4806-961e-904b4750bf8c,330,Hogar,3,382.92,2018-01-25
7e23e7f1-61dd-4a45-bf42-eef1629b7ccb,279,Computadoras,9,118.57,2018-10-05
1a2b1a3c-3951-46ed-8d52-d1d1c2289cca,673,Accesorios,1,132.62,2018-01-22
d277c714-108e-4c4e-9896-e182c311094e,325,Electrónica,1,210.26,2018-05-31
4fc1a204-3d89-4a1d-bac7-70bc9e2d27f1,811,Hogar,9,203.7,2018-08-07
72f18286-2b4a-4419-bf75-7d0a8f8ea14a,896,Accesorios,10,26.41,2018-04-04
1e3ee391-90bc-47da-a8ec-e1345757f5ae,640,Accesorios,2,187.89,2018-05-26
b77f25c9-5ad3-42d3-805e-ab7d625843a0,803,Hogar,1,210.46,2018-11-25
f2af6bef-6631-491b-baa7-836780a8b153,562,Computadoras,2,98.26,2018-03-07
c2e78552-377a-4c49-b499-db8c84d37198,502,Hogar,6,386.97,2018-12-27
6551d50f-1f68-4c2f-822a-7d071efdfd0f,537,Hogar,7,285.86,2018-12-19
8e2160b7-bbc0-4001-a139-aa3497594bd5,136,Videojuegos,2,37.55,2018-11-23
15700626-9f13-49db-adcf-4c576e0ca886,868,Accesorios,4,418.56,2018-05-04
0b8a3da7-e037-42e5-8871-f309a71f9f98,390,Hogar,6,266.15,2018-11-23
a20105f6-937e-42ef-8203-bed51d2fc0c2,481,Accesorios,3,300.16,2018-06-20
7bb9170c-e92c-4388-bc64-61a0b283e6d2,432,Videojuegos,2,27.1,2018-12-04
fe087f79-5573-4f6d-bf4e-fad8e79133e7,318,Electrónica,5,406.23,2018-09-29
fb47d974-f7f0-43ca-bca9-dc21ac223b78,110,Accesorios,2,84.28,2018-08-19
77b25a7b-1bd1-4f91-9f52-3845ba6b4dfd,716,Hogar,10,31.46,2018-04-09
ea9b7a3a-c106-43c0-9179-916362e45322,872,Electrónica,8,79.2,2018-03-05
30260ba5-5e7e-4158-ba1b-78c752d5511b,757,Electrónica,7,83.66,2018-04-05
5451d63d-df9e-4bbd-812e-9fa8db8a23c0,538,Accesorios,4,334.33,2018-12-10
c4dce6ee-bdb0-45d7-9015-ba3bde9df327,624,Accesorios,5,234.16,2018-01-19
72e766fb-6da2-4b8f-b54f-37b9b5352920,360,Videojuegos,8,347.66,2018-01-21
bb4530fe-ee09-44ea-9e23-7fcc43e8ab18,413,Videojuegos,5,482.93,2018-10-06
5ea1dfa4-61ff-4730-af55-c8da3fc09a8c,470,Hogar,2,143.0,2018-04-29
d2812519-5c63-406c-ac08-b7eb56c0b662,514,Electrónica,4,121.57,2018-02-13
032ca677-f300-4d3b-bc4d-c472738a830c,240,Electrónica,2,276.29,2018-04-23
ad86d310-bd56-4669-a106-c3bb29a32f36,873,Hogar,1,456.01,2018-06-18
c5c975f9-1a2f-4bdc-904d-2ab91fe1921d,620,Computadoras,6,235.34,2018-12-09
1f7941c7-4da3-46cf-b416-838b8b9c75f0,585,Electrónica,10,136.25,2018-07-26
60f331c3-8e30-401e-95f7-9bee0c6b2589,266,Hogar,6,14.11,2018-04-15
58b6b6c1-b8bb-4852-8fd3-bd35d7d4693d,222,Electrónica,8,466.95,2018-07-25
9935a744-86c8-4614-87f2-81c7a383db8d,646,Computadoras,5,455.41,2018-04-18
4573c540-3c5b-4212-a40a-017d0cb2c4da,569,Computadoras,4,269.48,2018-10-24
092b19a2-95c5-4749-bff0-a05fc79b37fe,659,Hogar,4,176.76,2018-11-20
