order_id,product_id,category,quantity,price,order_date
e564e7d3-2e17-4bb9-9875-76917b01f767,328,Videojuegos,10,354.86,2015-04-05
169a94fc-7df5-4999-b2c3-2e7229f35077,327,Computadoras,5,196.34,2015-01-04
f0975fff-7a75-48f9-82e8-8755ff2d6237,453,Videojuegos,1,112.74,2015-07-14
26139d8b-f2b0-416c-9851-c6ec99caffda,942,Computadoras,5,247.21,2015-12-19
d970e8f8-cc15-4b92-b533-cd6aefe14cee,441,Hogar,8,106.91,2015-06-14
1d9a1ef0-c3a4-466b-86cf-fcc443c5ba23,819,Accesorios,6,452.55,2015-12-13
a3213ccd-92dc-40a2-b795-d7e953716ee8,465,Accesorios,9,270.0,2015-11-20
fe736a2e-ff69-431e-9bd1-1a64ea76634d,655,Computadoras,5,416.04,2015-01-02
16ecc6cf-b781-41de-a3d0-410ba157f818,670,Hogar,3,434.45,2015-03-11
44cb1bc5-1e66-4d7c-80a3-4fc3811d63ec,104,Electrónica,6,19.55,2015-01-12
d9d4f697-ad46-4337-93ad-9768aa0a8ab7,937,Hogar,5,62.04,2015-11-12
7c43e729-ae6e-46db-8c1e-875ad611a52e,576,Computadoras,3,438.16,2015-11-22
c05c5c1d-e6b5-46fd-a8a2-385d0869b080,665,Hogar,10,278.3,2015-07-02
ccf79ea2-eddc-435a-941e-4b8588d046ef,650,Hogar,3,459.89,2015-10-08
3e159a10-e161-417a-ac28-a4e27561adfc,804,Videojuegos,6,316.56,2015-02-04
1b2b4ae2-5c8c-4a77-a6ce-1f45a2e6dcfd,317,Computadoras,7,165.65,2015-06-04
6b5b01d7-ac30-48a2-8adf-2376493a2f8d,207,Videojuegos,7,325.74,2015-03-26
b3262d46-c529-48ee-be64-955f1e28ddec,258,Hogar,1,265.66,2015-02-22
8442ca83-d2f8-4a78-9f56-775bb5b5d6dc,856,Hogar,1,376.75,2015-07-02
fca4da1a-8cec-4759-9401-0cdfa31fc675,313,Accesorios,6,430.39,2015-10-01
c88d9eeb-59a4-4192-bd96-115663b13bf0,834,Hogar,3,79.69,2015-07-17
cdf49830-9a72-467e-b571-11cb812519dc,244,Electrónica,2,418.65,2015-05-02
ae1b76de-1824-4846-9b21-fcc2ef7903f0,318,Accesorios,6,332.31,2015-05-31
2b0d12ef-c1a1-4559-b038-bc86f71c1669,421,Accesorios,2,249.11,2015-08-22
99b63113-09a1-4314-af41-52f84f53639d,959,Electrónica,8,353.35,2015-08-16
6c71f029-a34f-4c86-a250-7fe98a51280e,290,Computadoras,10,439.5,2015-12-16
e05ac541-29c6-414c-9223-e70a3a3f51ff,637,Accesorios,9,444.68,2015-01-11
3cbddce1-bf3b-4f5b-a360-a834a0906533,148,Electrónica,4,100.58,2015-04-09
fd1ba642-2fd9-4249-8cec-24b988f2a50a,977,Hogar,2,387.17,2015-06-09
9d89c3d3-1fcf-465a-94dd-56890ce0682b,664,Hogar,8,480.9,2015-04-08
44db21e6-e124-4a2a-9cf7-6daa4f174769,990,Hogar,10,88.89,2015-05-04
1c34c2df-36b8-4cca-aa80-84ab99f044b2,543,Accesorios,2,246.66,2015-08-05
9b999172-13ef-4665-81ac-8b2c53940544,798,Videojuegos,1,150.12,2015-02-12
699bff77-c30b-4fdf-9339-e2f5ef78b9ab,811,Computadoras,3,227.53,2015-10-18
540175e6-0a38-47b4-a338-896c955ef829,361,Accesorios,10,191.5,2015-12-11
3efdfbca-ef2d-4027-99e2-87c5e61e3a67,227,Hogar,3,273.27,2015-12-18
657ac4de-9dba-4939-9eeb-7004614963d0,727,Accesorios,2,498.83,2015-11-12
4fddfe20-bf0b-4c29-bb21-e91e27a8cb9e,811,Hogar,5,421.2,2015-09-25
5bc82016-9bfb-45a7-b1b8-2eb7e08db749,504,Electrónica,7,306.41,2015-08-02
7d736877-75f1-48d3-85fe-c4fd19f4b6cf,192,Electrónica,9,32.03,2015-02-15
93ce3d04-ae54-4247-b3d6-ea5f6c782667,182,Accesorios,6,481.85,2015-08-31
37387864-5fe7-43b4-82aa-8ecfeda8ad90,163,Computadoras,8,235.69,2015-04-21
b7ed4eeb-3039-46bc-a973-a6ed88b2ff3e,571,Videojuegos,10,203.66,2015-10-07
17a148c0-d914-4d53-99f3-025ef0929c7b,825,Computadoras,10,321.66,2015-03-28
518d52c4-595a-42d3-9f95-590062be91c2,396,Accesorios,5,276.13,2015-05-02
e11c8992-f715-4f06-8103-88ca17b64a42,550,Accesorios,4,62.31,2015-08-16
44329119-bcc3-4f6a-ba2d-bd7fd38c3b88,715,Videojuegos,9,161.72,2015-09-12
de2c658d-064c-454b-9e58-6965cff8bacb,667,Electrónica,9,166.4,2015-12-14
aebe743f-c1f4-4788-a989-791ec7cc4caf,912,Videojuegos,2,270.29,2015-05-16
878e895b-2c89-4b9c-aec1-03e9823cbc8a,277,Computadoras,7,206.89,2015-08-21
569db526-09b9-4af2-b2b3-3e839602203c,409,Accesorios,1,252.54,2015-07-25
0a2e5c0b-1f8b-4601-aa57-eac05eef83e3,944,Accesorios,6,442.75,2015-06-11
0d09baa1-daed-4cce-91ed-7c4825caaf25,468,Accesorios,9,153.52,2015-06-10
c7f099b6-12ed-4793-9986-a56f038eb344,995,Videojuegos,10,441.53,2015-05-20
c90f0cb7-a71e-4b24-9cbd-c36f61088a77,315,Hogar,7,363.47,2015-06-01
312ea8a8-caaf-47aa-88ed-c38843dc34f6,507,Hogar,2,114.26,2015-08-19
a5768f9a-fa3e-4f40-9f37-8c3865083cf1,612,Videojuegos,3,470.58,2015-05-20
