order_id,product_id,category,quantity,price,order_date
03cb6b71-82bf-49d8-bac1-4b01356e6171,380,Electrónica,5,140.98,2016-03-06
dd65ed02-d388-497d-9cdb-b452d053d17a,963,Accesorios,2,391.36,2016-04-10
efbd0af8-39d7-44dd-8b94-6550416f005f,295,Videojuegos,3,485.89,2016-01-22
036374b8-42f6-4e4a-95e2-077079d38454,731,Hogar,7,440.76,2016-12-19
6acb69f8-8c43-4687-8dad-704f9f24a0df,366,Videojuegos,7,74.51,2016-09-14
8b4674cc-6d26-45c3-85d0-cc88c277b304,275,Accesorios,10,375.84,2016-04-29
2c10b965-fc4b-4a5b-a967-76450cf24417,114,Hogar,10,350.3,2016-04-19
8f7775e2-d8c6-4fff-ae4d-914588e27a51,495,Computadoras,9,116.04,2016-06-05
4e68aa17-f4c6-46ae-9f48-275c66e9e739,383,Videojuegos,3,470.5,2016-12-19
d85936b9-1ffb-4670-98f1-7574eab3d508,766,Videojuegos,10,464.88,2016-04-04
7dd4c242-5eec-48d7-8174-0485c935e31c,462,Computadoras,7,459.03,2016-09-25
004335b5-03ce-48eb-9c7d-188d81c0aea1,716,Electrónica,3,144.27,2016-11-06
b8c49e49-d093-45aa-991a-8be58474fd81,335,Hogar,9,228.78,2016-10-21
368beb45-57c0-43e8-a7ae-48df2edfe240,357,Accesorios,2,410.27,2016-06-17
44ea45f1-cab5-4af2-8583-2dc883810b0e,665,Accesorios,2,363.32,2016-01-13
30e0e64e-9a23-43cc-be6f-30dc990ef064,877,Hogar,4,420.54,2016-03-16
eb5a967b-779a-4ef2-8953-18f044fc5ba5,867,Accesorios,10,427.86,2016-10-02
788bdcfd-79f6-4221-94ea-324dacfbc1a8,933,Hogar,4,21.43,2016-06-05
00f5b75f-df61-423a-b2a2-fab06ad09c46,337,Hogar,9,493.26,2016-09-04
eafdf26e-c993-438b-95f6-8a2039d4affa,683,Videojuegos,6,440.02,2016-01-11
22f9c556-4970-465f-abc8-a3d6cbb33b82,880,Accesorios,7,286.8,2016-09-08
1e8fe38c-28e5-4a31-a7ae-96eb1b78dcb5,631,Computadoras,2,120.46,2016-06-11
92296190-fc25-4e6a-9ccd-5a75c511cb13,570,Accesorios,6,73.34,2016-09-06
f5e2817b-6dfe-4da0-9b62-afe56eb6bf2d,112,Accesorios,3,456.77,2016-03-04
aaa2e940-09b5-4293-b00c-d310c99355f4,104,Electrónica,3,291.12,2016-03-07
9c8cb290-f7df-4cb9-affc-d215d165a06b,413,Accesorios,2,104.23,2016-10-14
ca74ad1d-2650-4643-9a2b-019a36c6b0f6,459,Hogar,10,340.16,2016-01-05
1588883b-b1ed-49b9-9d32-a35c9395c158,454,Videojuegos,5,187.05,2016-03-17
554ddfba-5ae1-4e63-9408-b6fcd9d42265,869,Computadoras,1,327.69,2016-12-18
71f9d0bb-76eb-43a8-9278-c537bf40c902,922,Accesorios,2,192.27,2016-01-30
54b769fd-4d02-49ac-94bb-2c1dbcce34bc,116,Computadoras,7,203.54,2016-03-23
3422d7a4-0397-42d8-9746-601ed959ef1c,581,Electrónica,5,440.16,2016-02-20
0301df45-0643-4523-bb30-4c3f7349de1c,247,Computadoras,6,337.51,2016-10-10
2b0cbdce-0ed5-46b3-a475-66df8970b135,679,Accesorios,6,419.27,2016-07-30
824c33b3-08ee-45df-9eb4-50c1319dd1f0,122,Computadoras,4,188.6,2016-04-25
e855ba97-806c-4eba-89af-863d80a101d8,115,Accesorios,10,21.07,2016-04-21
63869718-43ce-4612-acd1-f33cfaaeb5e8,326,Videojuegos,9,494.24,2016-05-01
2c3d2867-7277-48b8-91cc-d4828522be51,872,Videojuegos,9,415.17,2016-11-12
2995fbab-855f-4707-b682-34dad8fd9fe4,499,Electrónica,3,178.59,2016-07-16
29734478-532c-4546-87b0-307fe04f1a6b,377,Hogar,4,237.51,2016-04-29
640b3cdf-365d-449e-8a4c-e52f65eb50f8,704,Computadoras,3,473.37,2016-04-19
a7d88536-3854-47b0-8cd1-6a77ad5a60d5,587,Hogar,3,264.5,2016-09-25
0801743d-6e36-478b-aa7a-e06c30330145,122,Accesorios,5,477.04,2016-12-09
c7f3010d-0436-42d4-913e-7be1178a76cd,379,Accesorios,10,189.54,2016-03-19
cebde7e7-eabe-487e-91b5-40ba3f8ee075,404,Hogar,7,145.82,2016-12-09
3d5f880f-77ac-4f63-be95-06e7dfd7ee7a,997,Computadoras,4,243.38,2016-01-01
dd1db840-1ce7-4bed-8ebf-fb517f645827,593,Electrónica,4,288.3,2016-01-18
0ae9d03e-0f4e-4780-986c-f410421cf6d8,293,Hogar,3,349.05,2016-03-25
49854c9b-f5a2-4830-bcc9-03949ff9ba6c,335,Accesorios,8,427.48,2016-01-09
b039d6c9-73a9-4f94-a0ed-f95487e2e9dd,809,Computadoras,1,463.61,2016-03-19
fb16c20a-a02d-4dc8-b989-df343e4aa247,750,Electrónica,10,394.3,2016-07-22
e3c9c187-8d63-47bb-9bc4-196d7e7a1553,150,Hogar,10,123.29,2016-03-24
ce7fc9c6-2080-4d83-a944-4f90a36e63aa,798,Electrónica,3,76.5,2016-12-23
b9d5cddb-d947-4d30-85c6-506a25c97557,132,Accesorios,3,206.33,2016-04-30
651cdc41-100a-4254-8a57-ea080db92d4f,856,Hogar,1,137.76,2016-07-27
7a0e91c8-7e6a-42a5-a63f-d3ad6390cd9a,661,Computadoras,5,13.42,2016-01-16
26157cbb-9c0d-46d4-8b2d-1976485ac249,775,Accesorios,2,450.72,2016-08-18
39f7d6ad-e99b-4011-94a9-db9dbc3478d1,370,Electrónica,2,365.94,2016-07-24
747c3203-6619-4282-96c2-b0db795601a5,840,Accesorios,3,57.53,2016-01-16
0d74a6f7-a84c-437d-b7a7-068322d2dbac,294,Computadoras,7,452.72,2016-07-13
69e1f729-04e8-4b01-ba47-d1351616f9e7,230,Computadoras,4,373.27,2016-06-27
fa4b6b59-bdf0-429a-a136-ca08ccd6f6e9,505,Hogar,1,486.39,2016-03-01
fbed73dc-8c6d-4dda-a284-3484a6eb7d9e,704,Hogar,3,245.02,2016-05-03
f4d8cb67-6d6a-4f9d-8042-bc9f768599cc,681,Hogar,6,44.95,2016-10-16
4950733d-351d-4e19-92f4-92cf1681aa19,741,Accesorios,1,494.33,2016-03-18
75c52b31-5b0e-4617-8382-684972ae8ea1,624,Accesorios,3,126.05,2016-09-23
6ab144c6-1199-484d-9bc8-50a43439ee6f,847,Hogar,9,395.84,2016-02-24
dc9f49c0-c2fc-473f-918c-19da625d35bd,416,Videojuegos,5,379.96,2016-12-20
eb85824c-9ecf-4411-9361-3e7ddd67525f,665,Videojuegos,9,77.08,2016-05-07
e7cd07c5-e41c-4fb3-96d3-20cacb56e820,996,Hogar,9,35.25,2016-12-20
443c33de-67d1-4b5d-afa2-f8295674966e,147,Accesorios,3,276.64,2016-03-16
52d3bcf1-a1fc-4909-9b25-99e25087e431,428,Computadoras,4,153.25,2016-08-17
aa6e97d8-637f-4fd7-b1d8-9d217436f844,831,Videojuegos,9,322.52,2016-12-22
c10fbb6c-8ac5-44bc-8978-e429cef33ad6,361,Hogar,5,180.51,2016-05-04
af68ac9b-7121-4c83-9401-e2a7e8f5690b,734,Hogar,2,261.94,2016-09-15
886fbfca-2a5d-40b7-9f9f-0f8c398d1c6c,657,Computadoras,9,196.34,2016-06-03
45264be2-c788-4279-9bfb-5d2b8897c716,135,Electrónica,6,282.58,2016-02-04
66dda2b5-81ba-41f6-a238-d9d9ddd91c49,170,Accesorios,2,412.17,2016-10-20
6b67218c-2fab-4a7f-ac41-158fc133b3ec,847,Hogar,4,177.14,2016-09-27
55b7ddac-84d2-4d10-8b49-b3088cbe9983,142,Hogar,4,223.91,2016-04-03
c1d6a948-0a6e-4bd7-88d8-08b347055e1c,986,Electrónica,1,124.26,2016-01-31
06eefdbe-9f02-40ad-9b8e-9b5f84d00ef7,598,Videojuegos,8,412.94,2016-04-18
38e42ffd-edb4-4270-9e5d-fcd1e5a6835c,987,Videojuegos,6,10.11,2016-04-27
35633425-5c08-4afc-9009-43a2352bd03a,350,Hogar,8,373.5,2016-05-17
cfcd36ee-997a-4bfe-ad1d-8c20721cac25,631,Videojuegos,6,23.16,2016-07-28
f610c29a-b09c-4cd1-b5d6-19162de12146,180,Hogar,8,403.87,2016-08-07
6cdc0269-dc71-4f15-a838-039b047a4bb9,728,Videojuegos,8,358.14,2016-03-20
563e634a-a236-40b1-9303-c5be03e88c8a,902,Computadoras,1,136.58,2016-02-02
d8bdcda2-d480-41dd-b62b-f60fb19b7103,664,Electrónica,4,311.32,2016-12-02
5e469d69-ead6-42ed-a32d-da8e0f06fa1c,171,Accesorios,10,226.86,2016-08-20
28c00c30-baa9-42f9-a20d-003095c3da4e,928,Electrónica,8,220.77,2016-10-16
5ff4d233-f55d-4f93-a814-03b041f05404,564,Accesorios,4,419.13,2016-01-10
48869ad5-c006-4437-a770-168b89ea763f,911,Computadoras,3,432.57,2016-03-01
3387b565-704d-451e-8f27-4dab3ef28569,447,Computadoras,4,38.52,2016-06-21
a52882f7-0c78-456b-8db2-17d730d5105c,224,Accesorios,1,183.79,2016-03-27
ea0a7ab2-a119-4df9-913e-f795f68db35f,365,Computadoras,6,441.66,2016-05-10
2f46da0c-b485-4fa1-b7dd-048680bb39e4,646,Accesorios,7,293.15,2016-02-09
9e5a08dc-1f72-4c34-925c-c66bed7bbfc6,366,Electrónica,7,33.1,2016-07-31
28029585-a0bf-4475-a7a3-e92a27edfb8c,860,Videojuegos,1,52.82,2016-03-25
02749e50-9065-4e53-97b5-3884d4cc7a66,983,Computadoras,10,411.28,2016-07-11
f2941ae6-3e74-4e93-81cd-82c818b24ead,554,Videojuegos,8,15.69,2016-10-15
3e0fa5ef-4cc8-4b19-8b8e-1cd0ecfe89b8,512,Computadoras,7,415.18,2016-04-29
5e6cb606-b9e6-4cf7-af93-6f93c9dc21ae,373,Hogar,10,435.91,2016-10-01
a6c7625a-1fe3-48e0-9b03-ee239d5c44d1,115,Accesorios,5,133.64,2016-09-29
e2bfc811-10ae-4f40-a629-acda04035c87,738,Accesorios,3,203.59,2016-04-15
