order_id,product_id,category,quantity,price,order_date
d05522b0-bc95-488b-ad93-cbf879ead8e4,990,Accesorios,4,357.31,2017-08-25
ad9edc5f-d01b-4120-be17-e83ad2b3911b,556,Videojuegos,9,21.62,2017-10-29
c8125c46-5cab-40a7-9b67-3e5dc7b336fe,296,Computadoras,7,79.05,2017-01-08
38e76e74-298c-4799-929a-5f65427ae57c,638,Hogar,6,476.44,2017-03-31
c6e7e457-f805-4bc1-ac66-74979485c34b,556,Electrónica,4,95.24,2017-06-26
8d388340-dbf8-4688-8138-f0dc7b19b4dc,718,Computadoras,9,381.51,2017-01-14
e1095ded-b481-4567-b41d-ebf3e5a5b04d,243,Hogar,1,149.23,2017-08-28
56a21628-4350-4417-b634-3da9be2f786d,583,Electrónica,7,210.36,2017-11-28
78282295-2b1e-4c60-b91f-f451b4990f58,464,Computadoras,3,455.9,2017-08-20
62769664-5ea0-4a17-9a9a-7313f7aa0da2,489,Electrónica,5,181.57,2017-02-04
e18bdce7-5d13-4c28-a38e-6bc49073cb5b,372,Hogar,10,337.0,2017-04-07
66f3dd22-ed67-48dd-b149-e46cf70cc06d,876,Computadoras,10,239.08,2017-11-16
4baabb8d-ec2c-4584-b371-995dd02694cc,352,Videojuegos,9,473.79,2017-06-18
759f0c3a-1489-4e9a-b3af-31523556c77c,170,Videojuegos,2,176.85,2017-05-28
0d094b27-68c1-4fd9-8492-1e721d218042,966,Videojuegos,1,71.73,2017-08-29
4125fdce-ebf7-4932-9931-a598ff759c9e,778,Videojuegos,9,192.37,2017-06-29
dfd38897-7ada-4ed1-805b-398e7f17ad0b,630,Hogar,10,188.88,2017-10-01
c4a67aa6-6134-4610-a3bb-65b4cb9c436e,816,Computadoras,1,381.85,2017-09-02
598d1913-9ba2-4c48-9cc4-ec4b58de7b78,834,Electrónica,2,314.7,2017-10-02
5774284b-3003-4bd6-b6af-212ef7438e89,289,Videojuegos,5,56.38,2017-09-19
e2bd5533-505b-4778-9904-ca0f25af823b,593,Hogar,6,108.87,2017-08-11
c7e9c3dd-091e-42f5-87ba-8e4b135ed14d,889,Computadoras,3,124.17,2017-03-13
bb397304-9364-4b35-b63c-bc40fe614beb,727,Electrónica,9,273.41,2017-06-12
5dd76168-a5dd-4b42-be29-aa577546a526,105,Videojuegos,10,417.66,2017-08-02
f9e30651-5b54-443d-80e5-38443e162f61,414,Accesorios,9,312.89,2017-02-25
aa29e85f-5bf6-494f-a7da-5d43c181fc24,118,Electrónica,7,293.36,2017-04-18
ee5bf0c5-f3fd-4494-9cf2-504e73a50cb9,113,Videojuegos,4,75.83,2017-03-28
0615eda9-e9af-447d-8113-d3a996add3f7,359,Computadoras,1,479.9,2017-02-25
c1e14f2e-7d80-4539-9013-cd19c28fe929,774,Videojuegos,6,185.01,2017-04-16
fc19803b-e2d3-45f5-8966-4d902a3b89d8,162,Accesorios,1,111.65,2017-04-12
0e87529c-fe4d-498a-9ce8-288feebbe60c,735,Accesorios,6,55.44,2017-07-05
ac1d3a71-335c-4938-961e-4ab3ae353518,941,Computadoras,3,192.35,2017-06-28
2b3eef84-6f85-41ec-891f-f9f4b818fa11,721,Computadoras,6,267.48,2017-11-14
35bec0e1-08f2-4fb1-8346-3572f19ef833,366,Accesorios,8,200.71,2017-06-04
3b2e44f7-eb74-4173-8c0d-76b02bf2876a,875,Videojuegos,5,440.16,2017-01-18
8c6e4aa4-c5b1-4bfa-8a1c-190fddd56242,158,Hogar,2,485.34,2017-06-23
46130d9b-6ee5-4615-9919-f6e6f9c51324,634,Accesorios,10,492.63,2017-01-30
eb4608db-1c5c-405f-b3c6-2a462bdce354,704,Hogar,10,288.49,2017-12-13
96800878-aa8b-4f3d-9318-34776cd045fd,207,Accesorios,9,234.51,2017-11-09
5a156aa9-7d60-4cb6-b744-9e6b274e26f5,363,Hogar,1,391.3,2017-09-16
426ace89-ba19-4506-b280-9b1ee23cd4a0,790,Computadoras,8,316.34,2017-06-25
d4d5d0bf-5404-4c66-85a2-4d53792b12d3,152,Videojuegos,5,44.25,2017-06-12
c9346900-19c8-443a-a06f-29ab5e8b11ef,355,Electrónica,7,91.94,2017-06-05
0d74e72c-13d6-4cdb-9bc5-968f4c82ad4f,816,Accesorios,10,30.48,2017-10-27
e0b22b97-68b2-4466-8d24-22bb72b3666d,375,Hogar,7,26.5,2017-03-19
7a83aee0-a712-4a38-8a1c-37ee8063e9dc,736,Computadoras,5,490.0,2017-01-08
3c52766f-1067-40f7-83c7-e6cbaf713ced,146,Hogar,8,149.07,2017-12-03
f355c4a5-765e-4bad-82b7-3afce32672d5,803,Electrónica,6,128.62,2017-05-20
68b26495-d797-47a6-924e-7e710c91199a,956,Hogar,2,107.04,2017-01-08
9cde68f8-7069-46df-8399-68fa43d03dc0,288,Electrónica,2,349.01,2017-03-19
2a969140-f642-4cf0-b272-42c02fe75927,349,Hogar,9,63.73,2017-08-01
053fdfec-d8fc-47a1-82ed-ee20f1afe9d8,386,Accesorios,5,187.61,2017-11-03
fec70d58-3f7d-4a87-998b-784236e305bb,906,Videojuegos,6,258.35,2017-11-25
2d78c66e-408a-44fa-93fe-f51e5a44cbf6,522,Electrónica,6,195.67,2017-08-13
9af9768d-09b5-4922-ab16-24ce6d2aee9a,673,Videojuegos,7,443.08,2017-03-25
7707be08-2def-42d4-813c-7673157925de,379,Hogar,8,409.3,2017-05-03
1b63be17-132b-4b50-b2f8-cceef8e51d77,628,Hogar,1,466.73,2017-12-28
dd6855ee-ed8d-4e6b-83ae-c447a23f4690,674,Videojuegos,8,148.68,2017-06-05
4ddf7f9d-22d0-45f3-9feb-ee2872117d55,435,Computadoras,8,184.75,2017-03-31
1495f425-d096-4a60-9f40-def43368e892,367,Videojuegos,1,110.28,2017-02-18
f94ca56b-fd8b-427f-a1d2-cf2216761545,179,Videojuegos,7,203.81,2017-02-20
25307f81-2c28-4f4c-9443-c6983ab79a13,849,Electrónica,10,332.58,2017-10-14
5bb7584c-7c72-4cfd-a61c-d1268a3fa9c3,578,Computadoras,8,251.61,2017-06-28
7faf89ee-899b-4a19-b2d1-656e9a954ab0,725,Accesorios,7,222.63,2017-01-03
9e3796e4-654e-43ff-af1c-cc73490c65d3,658,Electrónica,4,287.0,2017-07-09
84b0f1bc-32fd-457d-8cfe-75b9184d1a79,909,Computadoras,3,34.15,2017-10-01
eb3c63aa-5955-43cc-a44e-12bcd8fe1711,595,Accesorios,3,392.65,2017-01-21
3efd27e0-f235-4c95-aa83-455997bb60c1,869,Computadoras,8,177.72,2017-06-21
4d1344c9-c448-4a9b-b155-e0bfa05ada12,372,Electrónica,9,175.49,2017-12-13
49e65b08-9479-409c-a900-db00ecfd76e2,137,Electrónica,1,325.76,2017-08-23
7740d275-51c4-499b-9311-b6294c66f77d,833,Computadoras,10,489.93,2017-11-17
f1bdc275-ecb8-400e-8ecb-6171bc79e729,461,Hogar,9,26.94,2017-06-04
17279c1f-d081-4cd1-b4e9-f254886c9702,262,Accesorios,6,397.69,2017-04-13
e187ad9c-8f99-4450-a0a3-66e85b87027d,481,Computadoras,8,191.65,2017-04-01
f09fbb9d-a84a-451e-a91b-48844aa63926,918,Accesorios,7,270.24,2017-01-09
e96c779e-d071-488e-975d-1f3ca4859863,252,Accesorios,10,388.76,2017-08-22
69db021e-38ef-42bf-8af5-5377f4d9ecfc,293,Videojuegos,3,192.15,2017-04-27
f15487d8-e697-4a73-afaf-d8e1dbc2fb80,650,Videojuegos,3,431.46,2017-02-28
196b86e5-f3d7-4ebb-90eb-3e92ea9c5435,823,Electrónica,5,124.71,2017-12-21
a2c2451a-c9b1-4db5-b0a4-c5954df7039e,442,Hogar,6,229.47,2017-06-30
f696a168-f355-41ae-b00d-af6fad282402,811,Accesorios,2,496.4,2017-11-03
443d23c2-3592-4f8a-b712-d79bec08194a,914,Hogar,7,475.12,2017-11-18
77d22bca-593a-412e-9b05-b390983500a7,230,Computadoras,5,152.57,2017-03-24
c17db407-7566-4a3b-bcc7-b80734b87ee5,123,Computadoras,6,150.79,2017-11-02
def37092-3a8d-4270-8297-dba38cdf9bfa,800,Accesorios,9,452.64,2017-12-24
6db2d076-21d2-43cd-87ba-8ce204055bc1,548,Electrónica,5,187.61,2017-08-19
be873e79-6d8c-46a7-84f3-e7dbe6751593,230,Computadoras,7,475.66,2017-06-01
4bb8a929-6c36-4669-85b9-de55a0486411,452,Accesorios,10,460.75,2017-09-12
d4f370a6-d307-49e1-9266-5546335842b4,440,Electrónica,5,144.82,2017-02-07
1ba4666f-d093-416e-8d81-46212d9fbe8c,496,Hogar,1,94.7,2017-10-17
c931b0ea-559d-4580-a91f-4f569c72a015,954,Hogar,1,118.2,2017-10-27
3c28abd6-383c-4601-b952-ffe327a61847,259,Hogar,9,319.62,2017-03-07
54dcfee3-a873-45ae-a2ca-e39172cc4cd7,173,Videojuegos,6,50.36,2017-10-01
4e6e2e16-ce46-4e7b-b9e7-e3b6378db8c3,902,Accesorios,9,365.19,2017-07-01
742ca951-96b8-4e29-be28-0a29473c3120,204,Accesorios,9,309.1,2017-08-11
b3fb4c53-e5e2-4641-93ea-7cb9c5961d7f,679,Videojuegos,7,312.08,2017-08-27
5f65e73e-1d4b-46d4-bd90-41e4cb0a4d56,691,Accesorios,7,406.98,2017-09-15
